start,end,deviceid,com_select,mobilization_datetime,mobilization_venue,Engagement_datetime,engagement_venue,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
11mar2026,01apr2026,collect:6cyas2pa2CFrziWl,1001330,11mar2026,"OSEYAWO, UNDER ODAN TREE",11mar2026,"Under odan tree, Oseyawo",8.130701500000001,3.5090948,416.6815185546875,4.347,8348d41b-840d-411e-bf3f-fb71201f3778,02apr2026,193,1001330,92,OYO,ITESIWAJU,OWODE IPAPO,OSEYAWO,2046. OYO,23962. ITESIWAJU,7383. OWODE/IPAPO,1001330. OSEYAWO
09mar2026,09mar2026,collect:iXkDsofggruMhHzE,1001331,09mar2026,UNDER TREE,31mar2026,UNDER TREE,7.9356867,3.2817767,278.9,4.96,09366667-a305-41a4-b8c0-32af85c96ae5,09mar2026,8,1001331,116,OYO,IWAJOWA,SABI GANA II,AFUNLELE,2046. OYO,23963. IWAJOWA,7344. SABI GANA II,1001331. AFUNLELE
09mar2026,09mar2026,collect:S3Av50CaxAKwLY9i,1001332,09mar2026,Under the Tree,17mar2026,Under the Tree,7.8677828,3.2977936,262.6928711,4.931,b5cc37f8-38bb-4a49-b0de-5726440319be,09mar2026,11,1001332,115,OYO,IWAJOWA,SABI GANA II,ALADUA,2046. OYO,23963. IWAJOWA,7344. SABI GANA II,1001332. ALADUA
09mar2026,09mar2026,collect:iXkDsofggruMhHzE,1001333,09mar2026,UNDER TREE,17mar2026,UNDER TREE,7.887755,3.3122617,222.7,4.966,b8147a6d-48e2-4298-987e-02af5df120bb,09mar2026,6,1001333,113,OYO,IWAJOWA,SABI GANA II,ARIGBEYO,2046. OYO,23963. IWAJOWA,7344. SABI GANA II,1001333. ARIGBEYO
09mar2026,09mar2026,collect:iXkDsofggruMhHzE,1001334,10mar2026,UNDER TREE,16mar2026,UNDER TREE,7.87133,3.3062183,261.5,4.3,8af53f38-e7f6-48c6-b454-256e74f667ae,09mar2026,7,1001334,114,OYO,IWAJOWA,SABI GANA II,IMODE,2046. OYO,23963. IWAJOWA,7344. SABI GANA II,1001334. IMODE
09mar2026,09mar2026,collect:S3Av50CaxAKwLY9i,1001335,09mar2026,Under the Tree,16mar2026,Under the Tree,7.8437949,3.3108335,244.6811523,4.716,6eea4c44-f056-43f6-9094-fb29cce866d5,09mar2026,12,1001335,117,OYO,IWAJOWA,SABI GANA II,JOLOKO,2046. OYO,23963. IWAJOWA,7344. SABI GANA II,1001335. JOLOKO
11mar2026,11mar2026,collect:S3Av50CaxAKwLY9i,1001336,11mar2026,Under the Tree,30mar2026,Under the Tree,7.9935055,3.1980844,295.7393798828125,4.466,fcdf312f-568a-4dae-a8c3-6dfb7268bced,11mar2026,56,1001336,124,OYO,IWAJOWA,SABI GANA III,AGRIC,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001336. AGRIC
11mar2026,11mar2026,collect:SOCE5Jfsx0t5g07V,1001337,11mar2026,UNDER THREE,27mar2026,UNDER THREE,7.9571264,3.1637084,229.0375977,4.824,a52a6e00-4861-452b-b3ae-4c0c0bb2abb8,11mar2026,57,1001337,119,OYO,IWAJOWA,SABI GANA III,AGULE SHONSHON,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001337. AGULE SHONSHON
09mar2026,09mar2026,collect:iXkDsofggruMhHzE,1001338,09mar2026,OPEN PLACE,18mar2026,Open Place,7.9760183,3.2414,242,4.4,e9fa0cd4-d07c-4575-b7b7-0a14a4ec4df3,09mar2026,5,1001338,118,OYO,IWAJOWA,SABI GANA III,AYEDE,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001338. AYEDE
11mar2026,11mar2026,collect:SOCE5Jfsx0t5g07V,1001340,11mar2026,COMMUNITY HEAD HOUSE,30mar2026,OPEN PLACE,7.9728925,3.2415502,235.4588623046875,4.716,96bda29f-6591-4a94-a619-36784ce8ceec,15mar2026,106,1001340,121,OYO,IWAJOWA,SABI GANA III,BAYANBI,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001340. BAYANBI
09mar2026,09mar2026,collect:S3Av50CaxAKwLY9i,1001341,09mar2026,Under the tree,18mar2026,Under big tree in the community,7.9715669,3.239724,224.0674438476562,4.824,5ece21a6-e519-428d-b89a-1a25352acede,09mar2026,9,1001341,120,OYO,IWAJOWA,SABI GANA III,IKIA,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001341. IKIA
09mar2026,09mar2026,collect:S3Av50CaxAKwLY9i,1001342,09mar2026,Under the tree,23mar2026,Under the tree,7.9721369,3.2332521,232.6585083007812,4.716,983e059c-2fdf-4250-8c5e-a3d59408f416,09mar2026,10,1001342,122,OYO,IWAJOWA,SABI GANA III,OKUTA-AKA,2046. OYO,23963. IWAJOWA,7348. SABI GANA III,1001342. OKUTA-AKA
10mar2026,10mar2026,collect:iXkDsofggruMhHzE,1001343,10mar2026,UNDER TREE,24mar2026,UNDER TREE,7.9250317,3.2332633,222.8,3.266,5f025d10-1370-4f15-9658-96ec936b9e67,10mar2026,43,1001343,127,OYO,IWAJOWA,SABI GANA IV,ABA MATHEW,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001343. ABA MATHEW
10mar2026,10mar2026,collect:S3Av50CaxAKwLY9i,1001344,10mar2026,Under the Tree,25mar2026,Under the Tree,7.8720141,3.2322516,210.810791,4.824,c79211b5-66c2-4cf1-985b-e7e52ca894cc,10mar2026,36,1001344,125,OYO,IWAJOWA,SABI GANA IV,ADEJUMO VILLAGE,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001344. ADEJUMO VILLAGE
01jan1970,10mar2026,collect:0K8456pcYuyO3tU0,1001345,10mar2026,Baale House,26mar2026,UNDER TREE,7.8903831,3.2333896,212.9841309,4.288,8e9e7ba8-0bee-488e-9029-672a260a5312,10mar2026,42,1001345,130,OYO,IWAJOWA,SABI GANA IV,ADEROGBA,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001345. ADEROGBA
11mar2026,11mar2026,collect:S3Av50CaxAKwLY9i,1001346,12mar2026,Under the Tree,31mar2026,Under the Tree,7.977669,3.2445666,297.1055908203125,4.824,66c8b250-a387-4738-9b61-a588ac14c4bc,12mar2026,86,1001346,131,OYO,IWAJOWA,SABI GANA IV,AJASE,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001346. AJASE
11mar2026,11mar2026,collect:S3Av50CaxAKwLY9i,1001347,11mar2026,Under the Tree,27mar2026,Under the Tree,8.000883999999999,3.1498871,236.6258544921875,4.288,e3ffca11-7f00-43c3-9095-206b01a30d0b,11mar2026,55,1001347,132,OYO,IWAJOWA,SABI GANA IV,APATA IBADAN,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001347. APATA IBADAN
01jan1970,01jan1970,collect:0K8456pcYuyO3tU0,1001348,10mar2026,UNDER TREE,25mar2026,UNDER TREE,7.9125105,3.2298038,205.0545654296875,4.716,485f123d-6530-44f8-a0e4-f6c74d2d59b8,10mar2026,41,1001348,129,OYO,IWAJOWA,SABI GANA IV,BALOGUN,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001348. BALOGUN
10mar2026,10mar2026,collect:S3Av50CaxAKwLY9i,1001349,10mar2026,Under the Tree,26mar2026,Under the Tree,7.8987723,3.2337005,236.6258544921875,4.824,8fe8066b-6245-4a5d-8c6b-daee221bae40,10mar2026,37,1001349,128,OYO,IWAJOWA,SABI GANA IV,KAREEM VILLAGE,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001349. KAREEM VILLAGE
10mar2026,10mar2026,collect:S3Av50CaxAKwLY9i,1001350,10mar2026,Under the big tree,24mar2026,Under the Tree,7.8598709,3.2281914,426.3105469,4.288,71407d58-942d-4548-b007-d040d5bfa6f0,10mar2026,35,1001350,126,OYO,IWAJOWA,SABI GANA IV,OLOKUNOLA VILLAGE,2046. OYO,23963. IWAJOWA,7349. SABI GANA IV,1001350. OLOKUNOLA VILLAGE
15mar2026,15mar2026,collect:OrOaXn94Q5EbnF9Y,1001351,15mar2026,Oba's palace ,24mar2026,Oba's palace ,7.5330083,4.077315,225.3,4.96,ef155791-a878-4c06-bcdd-2e2a1bf8829a,15mar2026,111,1001351,174,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,ABA OSUN,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001351. ABA OSUN
16mar2026,17mar2026,collect:m73lkXkdgnffyQ4x,1001355,24mar2026,OSUOLALE COMPOUND,24mar2026,Osuolale Compound,7.529395,4.0285932,277.3304443359375,4.716,fb1cd086-bb66-420f-9202-57a0c2cb14bb,18mar2026,142,1001355,178,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,BAMIGBOLA,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001355. BAMIGBOLA
16mar2026,16mar2026,collect:YsAYkdUu6EWZgIhf,1001355,16mar2026,Inside Bamigbola Church,25mar2026,"Anglican Church, Bamigbola",7.5424633,4.030189,282.2683105,4.931,20f5aac7-f8a8-4946-80f7-6215b7bf055e,16mar2026,129,1001355,178,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,BAMIGBOLA,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001355. BAMIGBOLA
17mar2026,17mar2026,collect:m73lkXkdgnffyQ4x,1001358,23mar2026,Chief Bakare Compound Kelebe,23mar2026,Kelebe Compound.,7.5237004,4.0077045,258.4566650390625,4.853,3d89eba2-cbe2-4c3f-8002-63c6cdd3d901,18mar2026,144,1001358,180,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,KELEBE,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001358. KELEBE
17mar2026,17mar2026,collect:m73lkXkdgnffyQ4x,1001359,24mar2026,KUFFI under Tree,24mar2026,Under the tree at Kuffi,7.5201526,4.0187028,286.2597656,4.898,fc227c89-12ca-4c36-a580-9dabd33c2561,18mar2026,143,1001359,181,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,KUFI 1,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001359. KUFI 1
13mar2026,13mar2026,collect:OrOaXn94Q5EbnF9Y,1001363,13mar2026,Town hall,17mar2026,Town hall ,7.4973229,4.0905242,216.2,4.433,47e14ec0-4afa-4c02-85f6-1e886e8eb16f,14mar2026,105,1001363,177,OYO,LAGELU,APATERE/KUFFI/OGUNBODE/OGO,ORE,2046. OYO,23965. LAGELU,7324. APATERE/KUFFI/OGUNBODE/OGO,1001363. ORE
15mar2026,15mar2026,collect:OrOaXn94Q5EbnF9Y,1001365,15mar2026,Oja Isale,17mar2026,Isale Oja,7.5387017,4.090815,228.7,4.266,b0e57beb-881e-4b25-aeda-35726279190a,15mar2026,108,1001365,134,OYO,LAGELU,LAGUN,ABESE,2046. OYO,23965. LAGELU,7325. LAGUN,1001365. ABESE
15mar2026,15mar2026,collect:OrOaXn94Q5EbnF9Y,1001369,15mar2026,Ita Alfa ,23mar2026,Ita Alfa ,7.53912,4.0891283,242.9,4.766,e5c5a83a-2d08-45f7-9e9e-5aed73a9d818,15mar2026,109,1001369,137,OYO,LAGELU,LAGUN,ILE ALFA,2046. OYO,23965. LAGELU,7325. LAGUN,1001369. ILE ALFA
15mar2026,15mar2026,collect:OrOaXn94Q5EbnF9Y,1001379,15mar2026,Iwaju Masjid ,23mar2026,Iwaju Masjid ,7.541195,4.0906883,242.3,4.7,8d60cf6a-e22e-4d44-a755-482f7c52aa5d,15mar2026,110,1001379,147,OYO,LAGELU,LAGUN,OKE OJA,2046. OYO,23965. LAGELU,7325. LAGUN,1001379. OKE OJA
15mar2026,15mar2026,collect:OrOaXn94Q5EbnF9Y,1001380,25mar2026,Palace,25mar2026,Oba's palace ,7.5395267,4.092145,222,4.966,ad36f0de-7202-4c32-af57-2aa45758d8a0,15mar2026,107,1001380,146,OYO,LAGELU,LAGUN,ONILAGUN PALACE,2046. OYO,23965. LAGELU,7325. LAGUN,1001380. ONILAGUN PALACE
21mar2026,21mar2026,collect:m73lkXkdgnffyQ4x,1001384,30mar2026,EDUN PALACE,30mar2026,EDUN PALACE,7.4658199,4.0481919,238.3932495117188,3.216,fcdcb634-bd45-4464-bb53-429265737976,21mar2026,152,1001384,164,OYO,LAGELU,LALUPON III,EDUN,2046. OYO,23965. LAGELU,7317. LALUPON III,1001384. EDUN
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001386,29mar2026,"Elera Compound, Lalupon.",29mar2026,Elera Compound Lalupon.,7.4659887,4.0632898,243.8554077148438,4.853,e686318c-27d6-4b79-9d2d-a86bd08622f0,18mar2026,147,1001386,162,OYO,LAGELU,LALUPON III,ELERA,2046. OYO,23965. LAGELU,7317. LALUPON III,1001386. ELERA
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001394,28mar2026,OGUNSE MOSQUE,28mar2026,OGUNSE MOSQUE,7.4647322,4.0553579,259.3744506835938,4.63,36649ae5-21ac-4131-9291-288fe87232b7,18mar2026,149,1001394,167,OYO,LAGELU,LALUPON III,OGUNSE,2046. OYO,23965. LAGELU,7317. LALUPON III,1001394. OGUNSE
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001395,29mar2026,OKE AGO UNDER THE TREE,29mar2026,OKE AGO UNDER THE TREE,7.4686531,4.062158,250.6189575195312,4.337,71fc1bdd-535f-4254-b9fa-27233fc8b002,18mar2026,148,1001395,161,OYO,LAGELU,LALUPON III,OKE AGO,2046. OYO,23965. LAGELU,7317. LALUPON III,1001395. OKE AGO
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001396,28mar2026,ILE AFUNSO COMPOUND,28mar2026,ILE AFUNSO COMPOUND,7.47155,4.0743535,226.1981201171875,4.347,939d54fb-84d0-4f9f-8580-784555819fb4,18mar2026,150,1001396,166,OYO,LAGELU,LALUPON III,OKE OBA,2046. OYO,23965. LAGELU,7317. LALUPON III,1001396. OKE OBA
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001397,26mar2026,"Okitimo Community, Lalupon.",26mar2026,"Okitimo Community, Lalupon.",7.4722091,4.0635954,243.2476806640625,4.288,e43ee4ad-0808-49ee-bde4-8c77c2fffd70,18mar2026,145,1001397,168,OYO,LAGELU,LALUPON III,OKITIMO,2046. OYO,23965. LAGELU,7317. LALUPON III,1001397. OKITIMO
18mar2026,18mar2026,collect:m73lkXkdgnffyQ4x,1001400,27mar2026,"It's Baale, Reservoir Lalupon",27mar2026,"Reservoir Area, Lalupon.",7.4680577,4.0636513,254.4760131835938,4.716,ccfa2ee3-52d5-4ab4-aa12-ee67b3a709f6,18mar2026,146,1001400,165,OYO,LAGELU,LALUPON III,RESERVOIR,2046. OYO,23965. LAGELU,7317. LALUPON III,1001400. RESERVOIR
17mar2026,17mar2026,collect:YsAYkdUu6EWZgIhf,1001401,17mar2026,Anifa,17mar2026,Anifa,7.538158,4.0019206,281.0085449,4.645,03db03c9-9788-445c-886f-89abb275a2b0,17mar2026,133,1001401,189,OYO,LAGELU,SAGBE/PABIEKUN,ANIFA,2046. OYO,23965. LAGELU,7323. SAGBE/PABIEKUN,1001401. ANIFA
17mar2026,17mar2026,collect:YsAYkdUu6EWZgIhf,1001407,17mar2026,Ogunranti,17mar2026,Hospital field,7.5413405,4.004939,287.6513672,4.288,3bba63af-b76f-4f38-b240-3f6e4d8454e4,17mar2026,131,1001407,190,OYO,LAGELU,SAGBE/PABIEKUN,OGUNRANTI,2046. OYO,23965. LAGELU,7323. SAGBE/PABIEKUN,1001407. OGUNRANTI
10mar2026,10mar2026,collect:7a2Mk56obMNzr50S,1001409,10mar2026,Community Square Alasoko,24mar2026,Community Square Alasoko,7.9389142,4.157059,343.5640869140625,3.216,2118a25d-0c7b-4c6a-9293-64c1635f7aa2,10mar2026,40,1001409,195,OYO,OGO OLUWA,AJAAWA II,ALASOOKO/OLOMOOBA/LADANU,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001409. ALASOOKO/OLOMOOBA/LADANU
11mar2026,11mar2026,collect:7a2Mk56obMNzr50S,1001410,11mar2026,Community Square,24mar2026,Community Square,7.965777,4.1410389,354.5372314453125,3.216,257e2a42-cab5-44e6-8769-7498c51779b9,12mar2026,60,1001410,196,OYO,OGO OLUWA,AJAAWA II,ANIKAN,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001410. ANIKAN
10mar2026,10mar2026,collect:7a2Mk56obMNzr50S,1001411,10mar2026,Community Square,25mar2026,Community Square,7.9512295,4.1316332,327.2367553710938,4.824,efc99722-ee0f-4413-89b4-d834d502c363,10mar2026,38,1001411,193,OYO,OGO OLUWA,AJAAWA II,KAJOLA ALAGBARA,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001411. KAJOLA ALAGBARA
11mar2026,11mar2026,collect:7a2Mk56obMNzr50S,1001412,11mar2026,Community Square,26mar2026,Community Square,7.9721733,4.154065,355.315918,3.216,e38a3b5c-04f5-4d41-9567-1f7d4aefe7e8,12mar2026,59,1001412,194,OYO,OGO OLUWA,AJAAWA II,OBANISUWA,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001412. OBANISUWA
10mar2026,10mar2026,collect:7a2Mk56obMNzr50S,1001413,10mar2026,Community Square,25mar2026,Community Square,7.9348073,4.1319434,335.9929199,3.644,546c5db6-bd2f-4ad0-8512-1d8931d4b3f3,10mar2026,39,1001413,191,OYO,OGO OLUWA,AJAAWA II,OKE POAT,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001413. OKE POAT
11mar2026,11mar2026,collect:7a2Mk56obMNzr50S,1001414,11mar2026,Community Square,26mar2026,Community Square,7.9670725,4.1366879,343.3033447265625,3.216,aeb15351-ddca-4b22-bcd4-38718e8aa98a,12mar2026,61,1001414,192,OYO,OGO OLUWA,AJAAWA II,PARAPO/ALAGBON,2046. OYO,23968. OGO-OLUWA,7309. AJAAWA II,1001414. PARAPO/ALAGBON
12mar2026,13mar2026,collect:7a2Mk56obMNzr50S,1001415,12mar2026,Community Square,31mar2026,Community Square,8.008767600000001,4.1378379,321.7801513671875,3.216,65d428db-f966-4129-8261-24f438a3686f,13mar2026,96,1001415,201,OYO,OGO OLUWA,AYEDE,ALAWUSA OKE OBA/ALABAMETA,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001415. ALAWUSA OKE OBA/ALABAMETA
12mar2026,13mar2026,collect:7a2Mk56obMNzr50S,1001416,12mar2026,Palace,31mar2026,Community Square,8.030404600000001,4.1492817,320.8814697265625,3.573,918fa4e9-684a-480b-b219-e872b895c8bd,13mar2026,95,1001416,200,OYO,OGO OLUWA,AYEDE,ALAWUSA OLOYE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001416. ALAWUSA OLOYE
12mar2026,13mar2026,collect:7a2Mk56obMNzr50S,1001417,12mar2026,Community Square,01apr2026,Community Square,7.9813505,4.1366632,342.0168457,3.859,9f03086f-fa98-4914-a4b3-b8a270f45947,13mar2026,97,1001417,199,OYO,OGO OLUWA,AYEDE,AYEDE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001417. AYEDE
12mar2026,13mar2026,collect:7a2Mk56obMNzr50S,1001418,12mar2026,Community Square,01apr2026,Community Square,7.9839671,4.1490158,344.0849609,3.216,58ec1915-beaa-444a-809e-061a3d118865,13mar2026,98,1001418,197,OYO,OGO OLUWA,AYEDE,ODOFO,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001418. ODOFO
12mar2026,13mar2026,collect:7a2Mk56obMNzr50S,1001419,12mar2026,Community Square,02apr2026,Community Square,7.9948096,4.1513751,366.2658691,3.752,8c6c7595-f7b6-4b81-8f25-98cf8b74bad9,13mar2026,99,1001419,198,OYO,OGO OLUWA,AYEDE,ONIPELE,2046. OYO,23968. OGO-OLUWA,7308. AYEDE,1001419. ONIPELE
11mar2026,11mar2026,collect:OPqKDZLm3cUu1MoI,1001420,11mar2026,Infront of Baale House,24mar2026,Infront of Baale house,8.356563299999999,4.160098,443.7291870117188,4.645,a7af5a15-7b96-4dfb-afc4-8ce5bc72c29f,12mar2026,62,1001420,213,OYO,ORI IRE,ORI IRE II,BUDO ALFAA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001420. BUDO ALFAA
10mar2026,10mar2026,collect:OPqKDZLm3cUu1MoI,1001421,10mar2026,Infront Of Baale House,25mar2026,Infront of the Baale House,8.338236500000001,4.2324863,424.1815185546875,4.109,5eed84a9-ebe6-4482-a1a4-8eaab5433eb2,10mar2026,25,1001421,206,OYO,ORI IRE,ORI IRE II,BUDO ODE ISALE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001421. BUDO ODE ISALE
10mar2026,10mar2026,collect:OPqKDZLm3cUu1MoI,1001422,10mar2026,Baale house,25mar2026,"Under the tree , beside Baale house",8.335797899999999,4.228508,422.4187012,4.931,97388f0c-7ec5-495a-8e5b-342dd9bebb6c,10mar2026,24,1001422,205,OYO,ORI IRE,ORI IRE II,BUDO ODE OKE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001422. BUDO ODE OKE
11mar2026,11mar2026,collect:OPqKDZLm3cUu1MoI,1001423,11mar2026,Infront of Baale house,18mar2026,Infront of Baale house,8.3321589,4.1481439,452.6415405273438,3.216,e9ea54e2-2554-4232-9a61-7eb8d7846de2,12mar2026,63,1001423,204,OYO,ORI IRE,ORI IRE II,GBALA/OLOSE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001423. GBALA/OLOSE
13mar2026,13mar2026,collect:OPqKDZLm3cUu1MoI,1001424,13mar2026,Infront of Baale House,31mar2026,"Under the tree ,Near Baale house",8.3831817,4.1762173,433.4416504,4.556,ba6e23ac-8477-46ec-8abd-7f8179210f0d,13mar2026,102,1001424,211,OYO,ORI IRE,ORI IRE II,IGBO ELERU,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001424. IGBO ELERU
10mar2026,10mar2026,collect:GwHcElQOY8aGU7bs,1001425,10mar2026,"Baale, house",17mar2026,"Baale house , opposite ibola model college",8.3207544,4.1996646,401.5812377929688,4.02,641d4e87-21c8-4b0d-8552-bed9901757eb,10mar2026,13,1001425,214,OYO,ORI IRE,ORI IRE II,ILLA,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001425. ILLA
09mar2026,09mar2026,collect:OPqKDZLm3cUu1MoI,1001427,17mar2026,"Oladele ,mogaji house",17mar2026,"Oladele ,baale house",8.3756088,4.2497636,388.4092407226562,4.931,f2bd156b-44d4-4bb1-b318-afc5a2998e0a,10mar2026,21,1001427,215,OYO,ORI IRE,ORI IRE II,LADELE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001427. LADELE
09mar2026,09mar2026,collect:OPqKDZLm3cUu1MoI,1001427,09mar2026,Baale House,17mar2026,Baale house oladele,8.375566600000001,4.2497344,381.0736694335938,4.288,25e3d38e-7a26-4135-a0c6-de20a4f4d984,10mar2026,23,1001427,215,OYO,ORI IRE,ORI IRE II,LADELE,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001427. LADELE
13mar2026,13mar2026,collect:OPqKDZLm3cUu1MoI,1001428,13mar2026,Infront of Baale house,27mar2026,Infront of Baale House,8.3433414,4.1786298,403.6306152,4.288,07df514e-2a15-4d38-91ed-16e183ddb7d7,13mar2026,100,1001428,203,OYO,ORI IRE,ORI IRE II,OLOORU,2046. OYO,23973. ORI-IRE,7261. ORI IRE II,1001428. OLOORU
